date,open,high,low,close,volume,gain,action,RSI,EMA_50,EMA_100,MACD_Position,slope,Body,UpperWickRatio,LowerWickRatio,Direction
2025-05-28 02:00:00+00:00,108667.99,108869.57,108400.0,108627.42,723.16256,-40.570000000006985,0,37.630552818620814,109200.24630338834,109089.07056172527,-152.60293058805317,-288,40.570000000006985,4.968696080847105,5.605619916193224,-1
2025-05-28 03:00:00+00:00,108627.41,108962.1,108569.09,108863.64,370.01313,236.22999999999593,0,42.81767027846461,109187.04605619665,109084.60659020595,-137.49372162294043,97,236.22999999999593,0.4167971891800707,0.24687804258564955,1
2025-05-28 04:00:00+00:00,108863.64,109061.6,108624.43,108971.87,383.9071,108.22999999999593,0,45.0717318288016,109178.60777948305,109082.37418247909,-114.1921851260205,172,108.22999999999593,0.8290677261389066,2.2102004989375903,1
2025-05-28 05:00:00+00:00,108971.87,109089.68,108841.57,109000.0,278.93308,28.130000000004657,0,45.671165413426195,109171.60355283666,109080.7430105488,-91.82888927421965,68,28.130000000004657,3.1880554568069024,4.632065410592491,1
2025-05-28 06:00:00+00:00,108999.99,109000.0,108636.36,108727.27,383.05025,-272.72000000000116,0,40.99950136685315,109154.17870762739,109073.74354499338,-90.2168711266417,-122,272.72000000000116,3.666764445131002e-05,0.33334555588150155,-1
2025-05-28 07:00:00+00:00,108727.28,109007.71,108720.0,108816.44,345.62936,89.16000000000349,0,43.0506121038289,109140.93405242632,109068.64842529055,-78.39462144613458,-91,89.16000000000349,2.145244504261963,0.08165096455808155,1
2025-05-28 08:00:00+00:00,108816.44,109130.44,108602.9,109040.45,475.37342,224.00999999999476,0,47.9463477077924,109136.99350135078,109068.09004063133,-52.00868732037688,156,224.00999999999476,0.40172313735997206,0.9532610151333116,1
2025-05-28 09:00:00+00:00,109040.45,109076.61,108507.23,108789.17,623.66656,-251.27999999999884,0,43.43558698102443,109123.35336404291,109062.56687150992,-48.091071314592114,-13,251.27999999999884,0.14390321553646793,1.1220152817574165,-1
2025-05-28 10:00:00+00:00,108789.17,108944.22,108258.01,108829.01,542.89413,39.83999999999651,0,44.32984487229358,109111.81048702162,109057.94198296516,-39.77332215736887,-105,39.83999999999651,2.8918172690767197,13.332329317270332,1
2025-05-28 11:00:00+00:00,108829.0,108950.0,108719.89,108870.38,249.29417,41.38000000000466,0,45.296968000784894,109102.34262478548,109054.22788429257,-28.945392468650155,40,41.38000000000466,1.9241179313674814,2.636781053648823,1
2025-05-28 12:00:00+00:00,108870.39,109053.39,108784.27,108891.94,373.67089,21.55000000000291,0,45.82517574961897,109094.09154146057,109051.01426282144,-18.31000373542534,31,21.55000000000291,7.491879350346881,3.9962877030154855,1
2025-05-28 13:00:00+00:00,108891.94,108985.05,108010.0,108068.45,1104.53138,-823.4900000000052,0,32.79832813948944,109053.87030454056,109031.55754474577,-62.24020520135102,-400,823.4900000000052,0.1130675539472246,0.07097839682327256,-1
2025-05-28 14:00:00+00:00,108068.45,108253.03,107466.02,107522.72,2045.96247,-545.7299999999959,0,27.26649903755002,108993.82519455858,109001.67957356268,-120.20031542137855,-684,545.7299999999959,0.33822586260605636,0.10389753174646348,-1
2025-05-28 15:00:00+00:00,107522.71,107677.28,107045.45,107107.31,2226.89421,-415.40000000000873,0,23.954515019187085,108919.84420653668,108964.16730477926,-175.32505711008892,-480,415.40000000000873,0.37209918151176985,0.14891670678863572,-1
2025-05-28 16:00:00+00:00,107107.31,107457.59,107107.31,107420.0,629.26184,312.6900000000023,0,30.771116576465275,108861.0267866725,108933.58973438758,-178.9176723895551,-51,312.6900000000023,0.12021490933511218,0.0,1
2025-05-28 17:00:00+00:00,107420.0,107832.38,107363.63,107679.01,886.65781,259.00999999999476,0,35.896905227392665,108814.67318719516,108908.7465713304,-153.0405609764543,285,259.00999999999476,0.5921392996409907,0.21763638469555802,1
2025-05-28 18:00:00+00:00,107679.01,107842.29,107388.0,107476.55,436.1546,-202.45999999999185,0,33.79080383487259,108762.19776808946,108880.38624318523,-139.15004366267056,28,202.45999999999185,0.8064802924034644,0.43737034475949066,-1
2025-05-28 19:00:00+00:00,107476.54,107798.14,106938.24,106946.01,805.61276,-530.5299999999988,1,28.990757648985124,108690.97471836048,108842.08176312216,-154.1208032306199,-366,530.5299999999988,0.6061862665636374,0.014645731626843985,-1
2025-05-28 20:00:00+00:00,106946.0,107403.82,106769.43,107318.18,518.47491,372.179999999993,1,35.8725101075682,108637.13963136595,108811.9054905851,-128.43634426679017,-79,372.179999999993,0.23010371325706802,0.47442097909616393,1
2025-05-28 21:00:00+00:00,107318.19,107575.56,107185.9,107495.74,307.12595,177.5500000000029,1,38.91418636601139,108592.37886150846,108785.84280760321,-90.7432268771293,274,177.5500000000029,0.4495635032384744,0.7450858912982595,1
2025-05-28 22:00:00+00:00,107495.74,107495.74,107150.0,107400.73,296.55247,-95.01000000000931,1,37.87886640893369,108545.64753360617,108758.41483121504,-64.68720898827837,41,95.01000000000931,0.0,2.6389853699607553,-1
2025-05-28 23:00:00+00:00,107400.73,108043.95,107400.73,107781.78,716.28736,381.0500000000029,0,44.28156254413448,108515.69194405299,108739.07552762661,-16.76252686051606,143,381.0500000000029,0.6880199448891123,0.0,1
2025-05-29 00:00:00+00:00,107781.78,108297.87,107421.12,108285.32,732.1461,503.54000000000815,0,51.40875145664405,108506.65775016857,108730.09026965381,50.21195014729386,442,503.54000000000815,0.024923541327378472,0.7162489573817327,1
2025-05-29 01:00:00+00:00,108285.31,108347.78,107812.85,108156.23,977.95629,-129.08000000000175,0,49.65516540223745,108492.91548545608,108718.7266999577,85.12814492305222,187,129.08000000000175,0.48396343352959653,2.660210722032735,-1
2025-05-29 02:00:00+00:00,108156.23,108484.61,107931.15,108426.94,690.46291,270.7100000000064,0,53.2560701201393,108490.32821151662,108712.94874550308,123.4407425738583,70,270.7100000000064,0.21303239629122267,0.8314432418455041,1
2025-05-29 03:00:00+00:00,108426.93,108430.76,107955.47,108044.88,611.48079,-382.04999999998836,0,48.03427413913866,108472.85965420224,108699.7196614337,119.93412723797167,-55,382.04999999998836,0.010024865855259423,0.2340269598220291,-1
2025-05-29 04:00:00+00:00,108044.87,108106.94,106948.01,107564.44,1149.18527,-480.429999999993,1,42.403767226332164,108437.23535403745,108677.23887605878,83.8481260425907,-431,480.429999999993,0.12919676123474363,1.28307974106533,-1
2025-05-29 05:00:00+00:00,107564.44,107765.95,107492.36,107681.81,384.95323,117.36999999999534,1,44.126834255475885,108407.6108303497,108657.52741316652,67.19341553685967,-181,117.36999999999534,0.7168782482747104,0.6141262673596711,1
2025-05-29 06:00:00+00:00,107681.81,107945.47,107643.18,107915.46,332.12973,233.65000000000873,1,47.494334425234534,108388.31079778697,108642.83300894541,70.8584995969735,175,233.65000000000873,0.12843997432053772,0.1653327626792348,1
2025-05-29 07:00:00+00:00,107915.46,108012.79,107752.54,107880.72,420.81581,-34.74000000000524,0,47.04036796287444,108368.40527630513,108627.74166223362,69.77798382260471,99,34.74000000000524,2.80166954519207,3.6896948762230353,-1
2025-05-29 08:00:00+00:00,107880.73,108553.62,107681.81,108492.49,723.1397,611.7600000000093,0,55.16719348166816,108373.27134390101,108625.0634114963,106.87938012686175,288,611.7600000000093,0.09992480711388319,0.3251601935399425,1
2025-05-29 09:00:00+00:00,108492.5,108637.01,108320.0,108520.01,551.68067,27.50999999999476,0,55.49801994951172,108379.02580100294,108622.98314592212,128.43847290178502,319,27.50999999999476,4.252998909488269,6.27044711014296,1
2025-05-29 10:00:00+00:00,108520.01,108857.15,108381.76,108746.01,766.2731,226.0,0,58.22431346384666,108393.41733821851,108625.41932125039,151.49958031536758,126,226.0,0.49176991150442223,0.6117256637168141,1
2025-05-29 11:00:00+00:00,108746.01,108891.91,108666.09,108779.84,484.21621,33.830000000001746,0,58.632846475698145,108408.5711680923,108628.47715647315,161.6840814036977,129,33.830000000001746,3.312740171445498,2.3624002364763266,1
2025-05-29 12:00:00+00:00,108779.83,108797.25,108375.71,108434.78,635.2207,-345.0500000000029,0,52.945497266691824,108409.59896542202,108624.64156921626,138.7155013618401,-155,345.0500000000029,0.0504854368931984,0.17119258078537006,-1
2025-05-29 13:00:00+00:00,108434.78,108590.88,107430.56,107601.08,1476.99596,-833.6999999999971,0,42.27563284598876,108377.89233932705,108604.37302329118,64.67123933431631,-589,833.6999999999971,0.18723761544921,0.20453400503778899,-1
2025-05-29 14:00:00+00:00,107601.08,107835.33,106474.0,107622.54,2202.01745,21.45999999999185,0,42.596314595729375,108348.27067896129,108584.9307852062,16.922166460634188,-406,21.45999999999185,9.915657036350837,52.520037278678,1
2025-05-29 15:00:00+00:00,107622.53,107737.7,106955.91,107019.89,856.64056,-602.6399999999994,0,36.46913447874095,108296.17731900202,108553.93987856845,-51.710317177869484,-290,602.6399999999994,0.19110911987255802,0.10616620204433158,-1
2025-05-29 16:00:00+00:00,107019.9,107168.23,106570.99,106724.42,1143.70436,-295.4799999999959,0,33.89485708411965,108234.53977708037,108517.71176216114,-110.11292165844681,-449,295.4799999999959,0.5019967510491532,0.5192568024908458,-1
2025-05-29 17:00:00+00:00,106724.42,106889.39,106117.51,106303.6,1344.30205,-420.81999999999243,0,30.5836464062822,108158.81664856742,108473.86796489061,-166.79064957346563,-358,420.81999999999243,0.3920203412385441,0.4422080699586864,-1
2025-05-29 18:00:00+00:00,106303.6,106617.77,105804.87,105837.13,1056.11722,-466.47000000000116,0,27.389537397886144,108067.77011332949,108421.65533192248,-221.9492448454036,-443,466.47000000000116,0.6735052629322303,0.06915771646624484,-1
2025-05-29 19:00:00+00:00,105837.14,106090.45,105639.3,105731.74,1138.17489,-105.39999999999418,0,26.71079092272275,107976.16108927736,108368.3896817854,-249.71502322173302,-285,105.39999999999418,2.403320683112065,0.877039848197414,-1
2025-05-29 20:00:00+00:00,105731.74,106221.91,105729.02,106180.0,588.90778,448.25999999999476,0,34.18187558671602,107905.72339950179,108325.05523264113,-222.95418604895917,171,448.25999999999476,0.09349484674073971,0.006067907018251006,1
2025-05-29 21:00:00+00:00,106180.0,106470.69,106099.41,106443.01,323.40615,263.00999999999476,0,38.16483692977134,107848.36208971741,108287.78701021259,-174.73403444411542,355,263.00999999999476,0.10524314664844728,0.3064142047830809,1
2025-05-29 22:00:00+00:00,106443.02,106460.0,105906.65,105929.07,391.58161,-513.9499999999971,0,33.85370215196188,107773.09573325791,108241.07974268362,-164.77626000995298,-125,513.9499999999971,0.033038233291168444,0.043622920517585234,-1
2025-05-29 23:00:00+00:00,105929.08,106078.47,105322.86,105589.75,853.19262,-339.33000000000175,0,31.336809524770786,107687.47433195368,108188.57816362058,-167.80320642803616,-426,339.33000000000175,0.44024990422302374,0.7865204962720598,-1
2025-05-30 00:00:00+00:00,105589.75,106214.93,104600.5,104939.99,1835.85842,-649.7599999999948,1,27.171058795116707,107579.72984834765,108124.24968513304,-198.23914489242753,-494,649.7599999999948,0.962170647623735,0.5224852253139743,-1
2025-05-30 01:00:00+00:00,104940.0,105925.92,104940.0,105666.66,1178.59954,726.6600000000035,0,37.22216331978981,107504.70750135362,108075.58454285316,-155.9666322643136,38,726.6600000000035,0.3567830897531081,0.0,1
2025-05-30 02:00:00+00:00,105666.67,106172.3,105650.0,106000.0,767.82001,333.33000000000175,0,41.22905282688461,107445.69936404565,108034.48385883626,-95.08378825783461,530,333.33000000000175,0.5169051690516966,0.050010500104995546,1
2025-05-30 03:00:00+00:00,106000.01,106193.58,105913.35,106024.33,608.67187,24.320000000006985,0,41.52243227182307,107389.95938898504,107994.67883192861,-45.231509481766466,178,24.320000000006985,6.959292763155896,3.5633223684195743,1
2025-05-30 04:00:00+00:00,106024.33,106136.0,105904.76,106112.08,577.59911,87.75,0,42.634691519942734,107339.84647176994,107957.39964713795,-0.7559061261640636,56,87.75,0.2725925925925727,1.3626210826211622,1
2025-05-30 05:00:00+00:00,106112.08,106313.12,106018.79,106083.42,420.63382,-28.660000000003492,0,42.35135809545519,107290.57484542602,107920.29113927383,30.590925236994735,29,28.660000000003492,7.0146545708293475,2.2550593161199157,-1
2025-05-30 06:00:00+00:00,106083.43,106135.17,105535.07,105711.77,1083.16822,-371.65999999998894,0,38.75468071689304,107228.66092991912,107876.55804740702,30.107100544303876,-200,371.65999999998894,0.13921325943068066,0.475434536942373,-1
2025-05-30 07:00:00+00:00,105711.77,105850.0,104727.72,105028.02,2105.75378,-683.75,1,33.17298035423025,107142.36128560857,107820.15135339896,-10.288312861722602,-527,683.75,0.202164533820835,0.4391956124314485,-1
2025-05-30 08:00:00+00:00,105028.03,105367.31,104841.42,105177.33,915.44822,149.3000000000029,0,35.36227715886257,107065.30123519256,107767.81825729205,-20.394550370236743,-267,149.3000000000029,1.2724715338244623,1.2498995311453245,1
2025-05-30 09:00:00+00:00,105177.34,105666.67,104606.01,105623.04,1181.32648,445.6999999999971,0,41.521128218308334,107008.74197106736,107725.34740071201,7.975705306165992,297,445.6999999999971,0.09789095804353812,1.281871213820968,1
2025-05-30 10:00:00+00:00,105623.04,105938.44,105285.71,105925.06,845.87516,302.0200000000041,0,45.322908932535476,106966.24463886864,107689.69814525236,49.78692745548051,373,302.0200000000041,0.0443017018740629,1.1169127872325761,1
2025-05-30 11:00:00+00:00,105925.05,105981.75,105700.0,105880.51,520.93192,-44.54000000000815,0,44.859632214662554,106923.6668098934,107653.87263742558,75.60011141255745,128,44.54000000000815,1.2730130220023959,4.052761562639464,-1
2025-05-30 12:00:00+00:00,105880.5,106000.0,105153.84,105684.96,1168.81206,-195.5399999999936,0,42.79196916728126,106875.09007225053,107614.88426836765,80.22409002426139,-120,195.5399999999936,0.6111281579216729,2.7161706044800416,-1
2025-05-30 13:00:00+00:00,105684.95,105979.35,105366.14,105495.59,956.14556,-189.36000000000058,0,40.829356338554305,106820.9920302015,107572.91804523165,71.53623486256691,-192,189.36000000000058,1.5547106041403032,0.6836185044359775,-1
2025-05-30 14:00:00+00:00,105495.6,105837.57,105047.61,105346.33,1209.39338,-149.27000000000407,0,39.2994129344269,106763.16214666418,107528.82719285082,57.35689285454805,-169,149.27000000000407,2.290949286527714,2.0012058685602803,-1
2025-05-30 15:00:00+00:00,105346.34,105831.0,105291.12,105543.0,842.00636,196.6600000000035,0,42.3640272328812,106715.31265071657,107489.5038821013,62.4246143008624,23,196.6600000000035,1.4644564222515757,0.2807891792942143,1
2025-05-30 16:00:00+00:00,105543.0,105560.98,103706.71,103898.75,2576.2408,-1644.25,1,29.124848963018536,106604.85921343356,107418.39984483196,-38.335128087865996,-723,1644.25,0.01093507678272521,0.1167948912878173,-1
2025-05-30 17:00:00+00:00,103898.75,104292.69,103836.03,104183.15,1096.10894,284.3999999999942,0,33.02365525757742,106509.89022467147,107354.33549146896,-76.97417156286167,-679,284.3999999999942,0.38516174402254005,0.22053445850915065,1
2025-05-30 18:00:00+00:00,104183.15,104914.02,104065.08,104891.99,839.08091,708.8400000000111,0,41.64057371485747,106446.4431570373,107305.57617480619,-47.38943299169125,496,708.8400000000111,0.03107894588341303,0.16656791377460442,1
2025-05-30 19:00:00+00:00,104891.98,104988.97,104484.86,104640.5,691.96122,-251.47999999999593,0,39.689544197762274,106375.62185676133,107252.80238916646,-37.77223742096396,228,251.47999999999593,0.3856767933831987,0.6188961348815092,-1
2025-05-30 20:00:00+00:00,104640.49,104846.13,104398.93,104580.0,400.3719,-60.49000000000524,0,39.2135489448095,106305.20531335892,107199.87560918296,-28.899834068662017,-155,60.49000000000524,3.399570176888438,2.9933873367497323,-1
2025-05-30 21:00:00+00:00,104579.99,104878.05,104553.7,104631.59,288.73316,51.59999999999127,0,39.87572157210437,106239.57334028604,107149.01846840706,-13.740167589516773,-4,51.59999999999127,4.776356589148219,0.5094961240312519,1
2025-05-30 22:00:00+00:00,104631.6,104804.32,103966.32,103966.33,658.81848,-665.2700000000041,0,34.636057390741286,106150.42654262776,107085.9949343792,-41.15083684038291,-306,665.2700000000041,0.25962391209584096,1.5031490965715048e-05,-1
2025-05-30 23:00:00+00:00,103966.32,104260.0,103621.0,103985.48,937.13867,19.15999999998894,0,34.90123065031855,106065.52667821098,107024.59859904496,-50.035616851710074,-323,19.15999999998894,14.327766179549192,18.02296450940534,1
2025-05-31 00:00:00+00:00,103985.47,104292.69,103550.0,103957.33,931.10451,-28.139999999999418,0,34.67851726896386,105982.8522986733,106963.86060698466,-49.74750775081918,-4,28.139999999999418,10.917555081734454,14.475124378109815,-1
2025-05-31 01:00:00+00:00,103957.33,104195.13,103269.87,103476.61,1041.88047,-480.72000000000116,0,31.036238918443814,105884.56828696062,106894.80613951961,-72.49368809883481,-254,480.72000000000116,0.49467465468464455,0.43006323847562977,-1
2025-05-31 02:00:00+00:00,103476.6,103852.18,103102.59,103189.83,624.53338,-286.7700000000041,0,29.074394159005607,105778.89227570727,106821.44027537071,-95.942896965003,-383,286.7700000000041,1.309690692889709,0.3042159221676047,-1
2025-05-31 03:00:00+00:00,103189.83,103692.3,103068.55,103684.01,648.80769,494.179999999993,0,36.520819687860005,105696.7400296011,106759.31294318516,-68.5457882052167,103,494.179999999993,0.016775264073835984,0.24541664980371636,1
2025-05-31 04:00:00+00:00,103684.0,103820.68,103487.99,103812.0,362.42657,128.0,0,38.326815454087495,105622.82865589127,106700.95031064683,-33.928554923799425,311,128.0,0.06781249999994543,1.531328124999959,1
2025-05-31 05:00:00+00:00,103812.0,103911.1,103519.74,103538.94,459.85245,-273.0599999999977,0,35.9752556060898,105541.10753213083,106638.33624508948,-22.117324074498924,-72,273.0599999999977,0.36292389950928977,0.07031421665567002,-1
2025-05-31 06:00:00+00:00,103538.93,103903.54,103530.64,103862.52,275.22705,323.59000000001106,0,40.62436570237199,105475.28057008648,106583.36958677087,12.906962833377747,25,323.59000000001106,0.1267653512160083,0.025618838653831435,1
2025-05-31 07:00:00+00:00,103862.52,103862.52,103633.35,103747.02,327.26511,-115.5,0,39.52120902899423,105407.50564576937,106527.20424841897,32.59423516438949,104,115.5,0.0,0.984155844155829,-1
2025-05-31 08:00:00+00:00,103747.03,103809.51,103513.84,103648.32,300.058,-98.70999999999185,0,38.55764418430342,105338.51797338626,106470.1966395394,42.63437243575436,-107,98.70999999999185,0.6329652517475542,1.3623746327628568,-1
2025-05-31 09:00:00+00:00,103648.32,103737.49,103482.55,103538.01,296.10498,-110.31000000001222,1,37.45842904916858,105267.90981756718,106412.13353776633,45.26345632574271,-104,110.31000000001222,0.8083582630766782,0.5027649351825374,-1
2025-05-31 10:00:00+00:00,103538.02,103599.36,103285.71,103410.0,386.05919,-128.02000000000407,1,36.16978826817815,105195.05060903514,106352.68534889967,41.87687738798354,-119,128.02000000000407,0.4791438837681187,0.9708639275112454,-1
2025-05-31 11:00:00+00:00,103410.01,103523.81,103311.32,103498.18,479.80598,88.16999999999825,1,37.75824368709351,105128.50666358278,106296.16049050562,48.598622462873664,-19,88.16999999999825,0.2906884427810498,1.1193149597367555,1
2025-05-31 12:00:00+00:00,103498.17,104033.96,103480.11,104033.96,728.70156,535.7900000000081,0,46.47416469810519,105085.58326501092,106251.36444118866,89.75772444782888,311,535.7900000000081,0.0,0.033707236043967595,1
2025-05-31 13:00:00+00:00,104033.95,104200.0,103978.0,104117.3,624.03528,83.35000000000582,0,47.70097308640733,105047.61137226541,106209.10573938295,121.26562661551725,309,83.35000000000582,0.9922015596879582,0.6712657468505481,1
2025-05-31 14:00:00+00:00,104117.31,104583.48,104117.3,104573.92,795.27913,456.6100000000006,0,53.93123077883296,105029.03524001972,106176.7258237516,168.61811607385175,269,456.6100000000006,0.02093690457939524,2.190052779124701e-05,1
2025-05-31 15:00:00+00:00,104573.91,104846.15,104443.39,104556.08,714.30044,-17.830000000001746,0,53.662259467548914,105010.48797570523,106144.63382724168,192.75614657220672,219,17.830000000001746,15.26864834548312,6.320246775097661,-1
2025-05-31 16:00:00+00:00,104556.08,104780.49,104400.0,104490.57,495.10689,-65.50999999999476,0,52.624372656853716,104990.09903548149,106111.88008808836,197.59693020556318,-41,65.50999999999476,3.425583880323942,1.3825370172494922,-1
2025-05-31 17:00:00+00:00,104490.56,104619.05,104261.39,104349.06,343.45658,-141.5,0,50.358587171247976,104964.96024977633,106076.97275961137,184.78830565280765,-103,141.5,0.9080565371025106,0.6195759717314364,-1
2025-05-31 18:00:00+00:00,104349.06,104619.05,104349.05,104487.81,165.7009,138.75,0,52.5173139628778,104946.2484752753,106045.50419011411,179.05319177329045,-1,138.75,0.9458738738739116,7.207207203431575e-05,1
2025-05-31 19:00:00+00:00,104487.81,104750.0,104487.8,104698.02,233.47406,210.2100000000064,0,55.66306453122233,104936.5140252645,106018.82133486432,182.20457330710698,174,210.2100000000064,0.2472765329907918,4.7571476117982045e-05,1
2025-05-31 20:00:00+00:00,104698.03,104807.94,104533.54,104781.83,150.05341,83.80000000000291,0,56.88937511099129,104930.44798505807,105994.32645694622,182.27880359324098,147,83.80000000000291,0.3115751789976095,1.9628878281622855,1
2025-05-31 21:00:00+00:00,104781.84,104884.16,104645.73,104863.16,317.26216,81.32000000000698,0,58.10048463132666,104927.80924054599,105971.92712116509,179.84672574653104,82,81.32000000000698,0.25823905558286026,1.6737579931134885,1
2025-05-31 22:00:00+00:00,104863.16,104900.0,104603.08,104625.8,228.10691,-237.36000000000058,0,53.38666125450966,104915.96574091674,105945.27113856775,155.22327770766003,-78,237.36000000000058,0.1552072800808747,0.09571958206943507,-1
2025-05-31 23:00:00+00:00,104625.79,104840.0,104473.2,104591.88,360.75652,-33.90999999998894,0,52.72829094169129,104903.2564961749,105918.47131404166,130.61079086388008,-135,33.90999999998894,6.317015629610034,3.4998525508713145,-1
2025-06-01 00:00:00+00:00,104591.88,104647.11,104320.02,104446.49,293.78295,-145.38999999999942,0,49.888407624688654,104885.3440845602,105889.32316920915,99.88395811740737,-89,145.38999999999942,0.37987481945110496,0.8698672535937937,-1
2025-06-01 01:00:00+00:00,104446.49,104505.58,103991.37,104126.07,466.13267,-320.41999999999825,0,44.23405004873774,104855.56863026373,105854.40726486838,55.53786171694257,-232,320.41999999999825,0.18441420635415026,0.42038574371141746,-1
2025-06-01 02:00:00+00:00,104126.08,104324.21,103924.52,104195.12,313.34738,69.0399999999936,0,45.663291825037085,104829.66868397889,105821.55009130664,29.708653864958556,-125,69.0399999999936,1.8697856315182941,2.9194669756665172,1
2025-06-01 03:00:00+00:00,104195.13,104464.1,103971.7,104381.03,259.25466,185.89999999999418,0,49.42186620934764,104812.07501009737,105793.02494098374,24.229502941888015,127,185.89999999999418,0.44685314685319844,1.2018827326520418,1
