MACD_Position,EMA_50,EMA_100,slope,UpperWickRatio,LowerWickRatio,volume,action
-0.13053549729712977,-0.8630392940920237,-0.8895660681481943,-0.0088729469511045,-0.9986317664317427,-0.9994223953037535,-0.9345177409630808,0
-0.1158271871251389,-0.8620066077100146,-0.8885911916415561,0.03492542948838955,-0.9999672172945745,-0.9999903815325093,-0.8986153703095825,0
-0.12974106960104295,-0.8613897915683728,-0.8878293165810645,-0.022087974325089774,-0.9999742766667629,-0.999972383825813,-0.8540080432777375,0
-0.12252445772740646,-0.8605729721071105,-0.8869668422214831,-0.015669246743439783,-1.0,-0.9999930356939292,-0.8814586678837006,0
-0.10558160980876014,-0.8596158749275415,-0.886032532552292,0.07079478950349244,-0.9998497228801493,-0.9999875927936072,-0.8344726803735845,0
-0.10888718266956057,-0.8589258986354911,-0.8852351941312273,-0.000943930526713337,-0.9999609989079344,-0.9999324617450494,-0.8420559962833418,0
-0.21981673856760703,-0.8599888539346487,-0.8853442167030137,-0.301491410232207,-0.9999978595337657,-0.9999827985866733,-0.3291534167129657,0
-0.3514050443170477,-0.8620981529950369,-0.8860125164246573,-0.43779497828959796,-0.9999979913448248,-0.9997257244324974,0.7350117528855726,0
-0.43881630363426516,-0.8644343847932747,-0.8868273658869932,-0.21313951293184832,-0.9999830260339613,-0.9998963230406936,-0.5248199649054548,0
-0.4998521446674509,-0.867095166009952,-0.8878408266865105,-0.10666414951859553,-0.9999989585126006,-0.9999542936137041,-0.613091836017933,0
-0.45147996880646796,-0.8686749143567791,-0.8883302356394107,0.0968472720407777,-0.9999984621228487,-0.9999992718524494,-0.560422258223293,0
-0.39887827357319505,-0.8702014541280507,-0.88881446448118,0.16141212006796288,-0.9891707231081266,-0.9963288320690491,-0.4048963925411524,0
-0.35160455505852967,-0.8717713582877986,-0.8893423719118505,-0.009628091372475087,-0.9999323271042733,-0.99956628464682,-0.753280545274443,0
-0.3521908506182648,-0.8740542164966727,-0.8902594870440066,-0.13082877100245432,-0.999969005966564,-0.9999516867146461,-0.7213815149837839,0
-0.306913170078861,-0.8758414608235572,-0.890948894016308,-0.0500283179158015,-0.9998298717270777,-0.9999659046995993,-0.6912659879984338,0
-0.2510998679544677,-0.8774105095109535,-0.8915482240034085,0.09571455540872181,-0.9998591469865794,-0.9999229817955884,-0.8409366612881253,0
-0.18567593468995644,-0.8786838655632179,-0.8920148559439849,0.06852935623938067,-0.9999653649887302,-0.9999125623342215,-0.8616054393515832,0
-0.1449869904993778,-0.8801073117762022,-0.8925754633722158,0.013403813479327818,-0.999980421891501,-0.9998877432216916,-0.8881231082379217,0
-0.10174550559230983,-0.8813611313119067,-0.8930662447469866,-0.005474797054936859,-1.0,-0.9997960516395745,-0.910616904558009,0
-0.06411747284258307,-0.8825315029056382,-0.8935296195249496,0.03152727959222191,-0.9994662113796984,-0.9996105522872627,-0.8678912770476984,0
-0.0467170781453105,-0.8838536926205831,-0.894085841967146,-0.017557107796866252,-0.99994705504783,-0.9999302481670146,-0.8922671352274084,0
0.002301708790703655,-0.8846113066187171,-0.8943664776079547,0.05795733434019246,-0.9999737063749078,-0.9999948657092753,-0.8993403007281088,0
0.033106547285493546,-0.8853817189989717,-0.8946634911388798,0.08249952803473654,-0.9996782790824094,-0.9996536239658927,-0.8977849787529226,0
0.056971421971861155,-0.8860657132673195,-0.8949256202959166,0.010005663583160176,-0.9998517035147219,-0.9996166163958692,-0.9145739607701084,0
0.07397006572810949,-0.8866826861417612,-0.8951618160667492,0.02322069095714545,-0.9996295000334142,-0.9997186468366762,-0.9239749876409202,0
0.08078629364613366,-0.8873091470226868,-0.8954107155479434,0.008872946951104296,-0.9997564489747642,-0.9997008059516811,-0.9223592338989466,0
0.052959981823837515,-0.888378386773671,-0.8958958426074914,-0.07117236171417794,-0.9999621250681265,-0.9999980869046343,-0.8002446800793315,1
0.040951595459684464,-0.8893025740557012,-0.8963181512256686,-0.04927317349443091,-0.9997967629918468,-0.9999102477756427,-0.8652549310605566,0
0.0446975092856797,-0.8900022368043767,-0.8966349415171133,0.05418161223333952,-0.9999321387203274,-0.9999999922276416,-0.885866648225647,1
0.05088609478696084,-0.8905964239075761,-0.896905190219468,0.05002831791580129,-0.9999428867022655,-0.999266097441515,-0.8133684869422724,1
0.06089457382726225,-0.8910445594793146,-0.8971067469090417,0.03983386822729837,-0.9999219238890231,-0.9998260370688464,-0.8839822921346444,1
0.08000266175210471,-0.8912347663096227,-0.8971802863372413,0.06550877855389833,-0.9999682117793361,-0.9999517373138043,-0.8143584810762781,1
0.08583169797148418,-0.8914549608019235,-0.8972716925257174,0.04021144043798366,-0.999524710597912,-0.9992986988719785,-0.8645188459904778,1
0.1100742857104193,-0.8912741987754158,-0.8971588459887305,0.06399848971115715,-0.9999672482799358,-0.9999639445935224,-0.7788231934969387,0
0.14767974143909604,-0.8906538442879197,-0.8968177410450311,0.14102322069095705,-0.9998959162491167,-0.9999777006598112,-0.5711341110127406,0
0.15254141871644628,-0.8902190742956972,-0.8965666011875182,0.05304889560128364,-0.999913472357364,-0.9998749100397626,-0.7689091668041801,0
0.15205731599357333,-0.8897128587579839,-0.8962747697049296,-0.003209363790825098,-0.9995559805238945,-0.9998544919462071,-0.7908361124253939,0
0.1466210829155488,-0.8891562821474024,-0.8959524864637485,0.03303756843496308,-0.9997551403578278,-0.9997734583773419,-0.8765091892670661,0
0.12643525171205333,-0.8887316807904271,-0.8956934231668485,0.002076647158769012,-0.999411885268767,-0.999938258939185,-0.7827850431219814,0
0.11658620849229737,-0.8881364967001721,-0.8953428749033385,0.0202001132716631,-0.9994868703009184,-0.9999487467814607,-0.7447873629695398,0
0.12547805720267796,-0.8871868744972022,-0.894804329739139,0.09760241646214828,-0.9999301989784558,-0.9999999961265632,-0.7884136436291912,0
0.11264637211248607,-0.8864089147911247,-0.8943458124572798,0.04663016801963365,-0.9996295409089219,-0.9998178144644839,-0.7943014853641758,0
0.08240132537393513,-0.8858602503043196,-0.8939989512668962,-0.04436473475552209,-0.9999687972181309,-0.9999255831863351,-0.8948174972620061,0
0.05972420838863485,-0.8852616388020951,-0.8936220826863537,-0.011893524636586848,-0.9999128258242655,-0.9995899420523474,-0.855358026788198,0
-0.025130750780884226,-0.8856811518709644,-0.8937659283159647,-0.1380026430054749,-0.9999877818614157,-0.9998637693667878,-0.549465637839921,0
-0.07140471306053409,-0.8859293763623617,-0.8938270276720046,-0.12478761563148963,-0.999497357374076,-0.9999300656343839,-0.7389399085274816,0
-0.10397252303694218,-0.8862164496729004,-0.8939119866252543,0.024730979799886626,-0.9990943856092445,-0.9998331183324993,-0.8744782981186502,0
-0.11357849819203655,-0.8863437764424473,-0.893918641189388,0.023598263167830744,-0.9999549695066912,-0.999726711407256,-0.8531717142191348,0
-0.11348364372846795,-0.8864014714778077,-0.8938918097025721,0.04172172928072483,-0.9997963458367932,-0.9998135179923409,-0.9260464182815551,0
-0.09607289974860596,-0.8862178950569022,-0.8937421779891832,0.05606947328676599,-0.9999433755181133,-0.999959541339634,-0.9117760976077032,0
-0.08893777517213791,-0.8861217352316813,-0.8936369025098534,0.03303756843496308,-0.999832482207896,-0.9998881724453439,-0.912859698630406,0
-0.07326914921043882,-0.885869780809071,-0.8934513738909446,0.020577685482348396,-0.9999618118829888,-0.9999941487613444,-0.9223964526793302,0
-0.04530546648306555,-0.8853468920333585,-0.8931246151447099,0.07759108929582773,-0.9998945744280223,-1.0,-0.7806493030916765,0
-0.0683359388762643,-0.8854627017152703,-0.8931233220888983,-0.04511987917689268,-0.9999973546436608,-0.9999538005550651,-0.8456628523007503,0
-0.0718816915126433,-0.8854034584792765,-0.8930340686725551,-0.06248820086841618,-0.9998577775246862,-0.9999804062829849,-0.873022703000301,0
-0.06540611516867097,-0.8852141170684922,-0.8928782515549316,0.05606947328676599,-0.999713538558951,-0.9998283440335218,-0.8466051112021258,0
-0.053539355132624505,-0.8849089385812052,-0.8926619150939699,0.04851802907306012,-0.9998505825636043,-0.999808323516385,-0.8355125976050496,0
-0.08465832468148363,-0.8852112193944652,-0.8927571434902122,-0.06664149518595441,-0.999978626231674,-0.9999051383589685,-0.6980993367060576,0
-0.10205062745092053,-0.8854850070268665,-0.8928419002302659,-0.08287710024542204,-0.9964286671663759,-0.9986186841534382,-0.7830657565567527,0
-0.13164406765750292,-0.8860744306425643,-0.8930933909848666,-0.041344157070039744,-0.999952686464243,-0.9999973143659614,-0.8003225983341447,1
-0.11730074159758244,-0.8861839225649892,-0.8931041784970508,0.02850670190673956,-0.9999934167269036,-0.9999597895311299,-0.788234616617147,0
-0.1050550069079543,-0.8862884775171063,-0.8931144205117751,0.08061166698131007,-0.9796288921083934,-0.9572187257652318,-0.8977911670377905,0
-0.09544747083939567,-0.8864009261938048,-0.8931306487243402,0.006607513686992535,-0.9972508481699015,-0.9990267673714632,-0.9004083186187102,0
-0.0602150660345136,-0.8860860573983209,-0.8929283299868,0.0730602227676042,-0.999841383193665,-0.9999999965399029,-0.7917176723464512,0
-0.03833346288664423,-0.8857940295888547,-0.8927354321764078,0.07343779497828949,-0.9997453324465522,-0.9948995241139766,-0.8688073559412359,0
-0.023722677318023418,-0.8854882273161069,-0.8925333369218478,0.01038323579384547,-0.9994634056745436,-0.998945210642579,-0.9193702335035232,0
-0.002634114159436568,-0.8849828026369144,-0.8922260477829962,0.04549745138757777,-0.9998633211301974,-1.0,-0.8601251006062186,0
0.002044316450917162,-0.8845880879020223,-0.8919717436127557,0.026996413063998387,-0.9998729101476651,-0.9998490035458235,-0.9319048371260503,0
-0.005585786960264315,-0.8843257660857411,-0.8917828041878193,-0.02473097979988683,-0.9999634796209311,-0.9999193257586547,-0.9338162803672645,0
-0.017842482348722793,-0.8841467787717949,-0.8916352994826331,-0.021710402114404483,-0.9999119464217633,-0.9998272501796652,-0.9458731874855423,0
-0.026131175501790428,-0.8839488574907157,-0.8914773235546349,0.0009439305267131314,-0.9994381532171073,-0.9994541601208162,-0.9501792211093806,0
-0.03935542788789573,-0.8838552923481875,-0.8913723198263017,-0.0028317915801398044,-0.9999309672555735,-0.9999727319599524,-0.9714460394846699,0
-0.06032721196398504,-0.8839455791512008,-0.8913623718876498,-0.035680573909760344,-0.9999804888728544,-0.9999100879030489,-0.9063892501107049,0
-0.09206534788145451,-0.8843229664135654,-0.891502595339426,-0.06626392297526912,-0.9999990708077178,-0.9999850468290347,-0.8644568092129699,0
-0.09524732675855097,-0.8844491298578434,-0.8915180442254604,-0.00018878610534274996,-0.9999895503030741,-0.999964318666818,-0.9226847847264109,0
-0.09234539238831602,-0.8845237397536141,-0.8915091379415359,0.052671323390598344,-0.9998138584001928,-0.9996799986287332,-0.9376068296886606,0
-0.09171987967271648,-0.8846435781044222,-0.8915252562495457,0.008117802529733709,-0.9997795819729581,-0.9999538106214754,-0.9593632965364997,0
-0.0861685876680923,-0.8847080018115903,-0.8915148857658224,0.008495374740419002,-0.9997481438891485,-0.9998040855860213,-0.9493662840443042,0
-0.08267636635651934,-0.8847967216461359,-0.8915185614034067,0.011893524636586644,-0.999933095892975,-0.9996946842282507,-0.9737149132517346,0
-0.0837305780143738,-0.8849581897592746,-0.8915614985799099,-0.008117802529733913,-0.9998293800611778,-0.9998451275529154,-0.9619847468826621,0
-0.07536703416084634,-0.884998853541864,-0.891544516423693,0.014158957900698405,-0.9999472878402668,-0.9999157047098208,-0.9670585394600132,0
-0.05935895843038668,-0.8848900651610883,-0.8914515742515607,0.049650745705115996,-0.9998964111615866,-0.9999993368674901,-0.9216311557223265,0
-0.045837417890399336,-0.8847391395081303,-0.8913365277488543,0.03870115159524248,-0.9998892715753688,-0.9998830377333339,-0.955489698287551,0
-0.0371569768176746,-0.8845879747564815,-0.8912205819188703,0.01642439116481017,-0.9971184223636892,-0.9990810626551597,-0.9420295941164231,0
-0.02546226821484203,-0.8843338994743977,-0.891050770006685,0.0262412686426278,-0.9999444249764179,-0.9999604951480269,-0.954467479412445,0
-0.017038619529720148,-0.8840514717057062,-0.8908645490629137,0.031149707381536614,-0.9993354761734766,-0.9996955681695099,-0.9315894914340981,0
-0.02041062747439235,-0.8838867546448796,-0.8907370406940165,-0.002454219369454511,-0.9999662792238051,-0.9998964224630772,-0.9468502637046018,0
-0.030340734387002244,-0.8838236861520135,-0.8906611759801868,-0.023598263167830952,-0.999903701481228,-0.9996690637802235,-0.9450738982002009,0
-0.03307428367986519,-0.8836880664106281,-0.8905480999588946,0.005097224844251361,-0.9998982606088713,-0.9997996784048421,-0.957535710781579,0
-0.03679063418857383,-0.8835706523001281,-0.8904439130258581,0.017934680007551343,-0.9995010714222501,-0.9984261273987775,-0.9664102310080083,0
-0.033339789821091634,-0.8833509931656476,-0.890286653541188,0.022843118746460157,-0.9999817750476331,-0.9997998666372144,-0.952041593050312,0
-0.02098776637413784,-0.8829603490073099,-0.8900398327512038,0.053426467811968935,-0.9998698843556898,-0.999957013259277,-0.8904050728736742,0
-0.026681148111196557,-0.882765337967991,-0.8898909436154168,0.008117802529733709,-0.99996219615936,-0.9999968918364918,-0.9501918744051024,0
-0.03480388024467879,-0.8826225675007677,-0.8897680133587835,-0.027373985274683883,-0.9995460802424492,-0.9996820077209653,-0.9438080869518433,0
-0.04045450852987132,-0.8824733304933445,-0.8896412914787155,0.0032093637908248923,-0.9986941769812369,-0.999683456547937,-0.9536759185650387,0
-0.040534328845948486,-0.8822589709801247,-0.8894804549997368,0.02095525769303369,-0.9999156787443068,-0.9998862551163501,-0.9608105535549751,0
-0.050342523285513224,-0.8821894291938359,-0.8893931934032053,-0.0020766471587692174,-0.9999171141032575,-0.9999550036735795,-0.9630290467619347,0
-0.0467032069382088,-0.8819599998659824,-0.8892237485835917,0.012271096847271939,-0.9999323248144277,-0.9999752700794531,-0.9469454453371144,0
-0.040789550491085014,-0.8816704866058616,-0.8890220123759778,0.044742306966207186,-0.9999517449097312,-0.999934578979392,-0.9581242853351428,0
-0.0428819718045616,-0.8814661840962645,-0.8888623822169421,0.007362658108363122,-0.999801802465383,-0.9999643572089797,-0.9330419958690882,0
-0.05119648062690925,-0.8813640939499356,-0.8887545216710142,-0.01831225221823684,-0.9999168356156983,-0.9999095264318809,-0.94352574948144,0
-0.05537957613500915,-0.8812408760888757,-0.8886358289425962,-0.0028317915801398044,-0.9997611990513892,-0.9998137337989703,-0.9497467381722119,0
-0.050679524554999994,-0.8810020746911786,-0.8884573506255746,0.031149707381536614,-0.9999209640114585,-0.999998906311549,-0.9440831145323656,0
-0.0462365139861708,-0.8807398483238806,-0.8882654866274216,0.03228242401359249,-0.9997417302732403,-0.9995917537381072,-0.9528135582388159,0
-0.0199751428796493,-0.8801059579875228,-0.8878803323700644,0.07381536718897479,-0.9999822491849232,-0.9999977127969132,-0.8147553459199399,0
-0.006351046114449088,-0.8795056327040991,-0.8875072976469838,0.0670190673966395,-0.9986352084772822,-0.9979011674766907,-0.8844876768033567,0
-0.027779173634853636,-0.87935099503393,-0.887359482006226,-0.05984519539361913,-0.9999885084525031,-0.9999644976935013,-0.8632987516045881,0
-0.05275755552916946,-0.8793519822992755,-0.8872917685803943,-0.08249952803473674,-0.9998468166177439,-0.9999365409856458,-0.8989799853338514,0
-0.05830005130742028,-0.8791828006240197,-0.8871376067205019,0.011138380215216057,-0.999955602325502,-0.9998090562686202,-0.9021574940654232,0
-0.05905370834271975,-0.8789710987051835,-0.8869611330778298,0.04285444591278072,-0.9997628954752792,-0.9999119639084628,-0.9606870222099386,0
-0.04936522820004759,-0.8786025472058634,-0.8867029336917818,0.04172172928072483,-0.9999820729938381,-0.9999425494643078,-0.9595271814484829,0
-0.05361361987485061,-0.8783970446655289,-0.8865265245123619,0.01038323579384547,-0.9999717850928461,-0.9999999901524792,-0.9623241521695826,0
-0.048456772040338346,-0.878066774650869,-0.8862850685247619,0.005852369265621948,-0.9999780741647551,-0.9999894680835836,-0.9602884598253049,0
-0.07408525286210081,-0.8781885743733457,-0.8862749841330086,-0.040211440437983866,-0.9999999962036484,-0.9999717681953313,-0.8869310608955085,0
-0.08464780264341598,-0.8782267855600685,-0.8862244314289429,-0.048895601283745614,-0.9997970026528866,-0.9994601466535722,-0.8166152982380289,0
-0.11267064861013681,-0.8786172652755007,-0.8863574279069804,-0.03530300169907505,-0.9999731438602989,-0.9999971789188754,-0.8598799499197569,0
-0.12136594954490473,-0.8788958851834106,-0.8864379714118791,-0.0322824240135927,-0.9998340324569222,-0.9999670348592669,-0.9118449115775684,0
-0.14940110036355886,-0.87957088372667,-0.886727094350843,-0.040966584859354456,-0.9999643930686846,-0.999929553890935,-0.7982628974162527,1
-0.1507875321312589,-0.8800441957118068,-0.8869200784521989,-0.02850670190673977,-0.999951810407217,-0.999877994175027,-0.8243862698219895,0
-0.14017856945198093,-0.8804023995651191,-0.887059421706687,0.05116103454785717,-0.9999802814259057,-0.9998675180252189,-0.9115470791814718,0
-0.12532913722826558,-0.8806959602134765,-0.8871698975313727,0.031149707381536614,-0.999972784799298,-0.9996406239644443,-0.9098816098865286,0
-0.09109737368455728,-0.880655078073846,-0.8871115495406905,0.0670190673966395,-0.9997785759191236,-0.9999742303852228,-0.7155901113902432,1
-0.06229897349006736,-0.8805423349140189,-0.8870164485011816,0.07079478950349244,-0.999772045191442,-0.9997449612643576,-0.8759095992897116,1
-0.051103688320624334,-0.8805602886523212,-0.8869883904163787,-0.00018878610534274996,-0.9998747691516569,-0.9999798018376123,-0.9362598702743686,1
-0.054716521375094355,-0.8807538977617857,-0.8870518915829684,-0.03983386822729857,-0.999951215395907,-0.9999346755973121,-0.9107112707136309,1
-0.028260626758560708,-0.880501141791102,-0.8868877232452081,0.049650745705115996,-0.9999850538018294,-0.9999895984508516,-0.8993414292512715,1
0.029153676461894804,-0.8796066242619254,-0.8863905341728795,0.18066830281291285,-0.9999866950781646,-0.9999688190814567,-0.711684508051446,0
0.09731794962558199,-0.8781813158601421,-0.8856111945342253,0.2010572021899187,-0.9999738066694734,-0.9999260407640086,-0.3578750602044408,0
0.1171663709161685,-0.8770495291881308,-0.8849699059721874,0.059845195393618926,-0.9999522697322091,-0.9999359480013871,-0.7205804105489264,1
0.11075336316559689,-0.8761141882347769,-0.8844197820235913,-0.05342646781196914,-0.999804399176523,-0.9999427042717032,-0.8100869880441377,1
0.11110575095363431,-0.8750021737268094,-0.8837704585337489,0.017557107796866048,-0.9997109465195123,-0.9999199786041257,-0.6548517901493556,1
0.10000651331169935,-0.8739608522101749,-0.8831479689117274,0.037568434963186605,-0.9987174285286946,-0.9992094211630421,-0.7890641105438889,1
0.13734135990960905,-0.8721174575641089,-0.8821028542392471,0.1372474985841041,-0.9999958704432603,-0.9999936721416907,-0.6365875377961973,1
0.24921762035277845,-0.8687717669489361,-0.8802659291343984,0.39097602416462135,-0.9999973542378259,-0.9999999990706682,-0.08245439214811323,0
0.30175244529375905,-0.8655461554383004,-0.8784596384312184,0.2592033226354539,-0.9959549985940508,-0.9943376177506206,-0.408292972264518,0
0.29726002912937427,-0.8626916096270683,-0.8768153175803597,-0.028884274117425057,-0.9998883628661676,-0.9999616559628581,-0.7099157767251911,0
0.29457798620049297,-0.8595947871814968,-0.8750207758524227,0.025486124221257213,-0.9999361126497114,-0.9999503570742339,-0.7667821574787418,0
0.264423069969911,-0.8567044738655558,-0.873305664251236,0.05040589012648659,-0.9999047767378565,-0.9996545638675822,-0.852543861006127,0
0.21961360298096366,-0.8539858082874627,-0.8716545998677485,-0.014536530111383904,-0.999714126043046,-0.999706004809269,-0.8401732088827738,0
0.14967117378087533,-0.8517098249825641,-0.8702096450286345,-0.05418161223333973,-0.9999013070051742,-0.9998089035514827,-0.6227544467749472,0
0.08006470409737304,-0.8496568037027195,-0.868862298019009,-0.06626392297526912,-0.9998529163440112,-0.9997059953039265,-0.7849280792058678,0
0.039448958117821314,-0.8474184616081744,-0.8674044588398502,0.028884274117424853,-0.9999966073540874,-0.9999599318529047,-0.8850979951012912,0
0.013162068499287985,-0.8450926339657892,-0.8658850495484012,0.07796866150651302,-0.9999548546541569,-0.9999758693309534,-0.8654996882772567,0
