date,open,high,low,close,volume
2025-05-28 09:00:00+00:00,109040.45,109076.61,108577.0,108595.1,244.32765
2025-05-28 09:30:00+00:00,108595.1,108844.0,108507.23,108789.17,379.33891
2025-05-28 10:00:00+00:00,108789.17,108800.0,108258.01,108636.37,393.15495
2025-05-28 10:30:00+00:00,108636.36,108944.22,108594.51,108829.01,149.73918
2025-05-28 11:00:00+00:00,108829.0,108950.0,108719.89,108760.01,121.06499
2025-05-28 11:30:00+00:00,108760.0,108927.66,108741.58,108870.38,128.22918
2025-05-28 12:00:00+00:00,108870.39,109050.0,108840.01,109013.34,160.16349
2025-05-28 12:30:00+00:00,109013.34,109053.39,108784.27,108891.94,213.5074
2025-05-28 13:00:00+00:00,108891.94,108903.99,108640.0,108722.45,268.48111
2025-05-28 13:30:00+00:00,108722.45,108985.05,108010.0,108068.45,836.05027
2025-05-28 14:00:00+00:00,108068.45,108253.03,107626.0,107954.54,1060.1289
2025-05-28 14:30:00+00:00,107954.55,107954.55,107466.02,107522.72,985.83357
2025-05-28 15:00:00+00:00,107522.71,107677.28,107115.04,107292.83,1624.90161
2025-05-28 15:30:00+00:00,107292.83,107495.49,107045.45,107107.31,601.9926
2025-05-28 16:00:00+00:00,107107.31,107457.59,107107.31,107416.81,397.75546
2025-05-28 16:30:00+00:00,107416.8,107420.0,107181.81,107420.0,231.50638
2025-05-28 17:00:00+00:00,107420.0,107832.38,107419.99,107604.42,567.82673
2025-05-28 17:30:00+00:00,107604.42,107699.27,107363.63,107679.01,318.83108
2025-05-28 18:00:00+00:00,107679.01,107842.29,107518.73,107519.21,245.67522
2025-05-28 18:30:00+00:00,107519.21,107772.73,107388.0,107476.55,190.47938
2025-05-28 19:00:00+00:00,107476.54,107798.14,107444.28,107499.33,145.17088
2025-05-28 19:30:00+00:00,107499.34,107519.2,106938.24,106946.01,660.44188
2025-05-28 20:00:00+00:00,106946.0,107253.75,106769.43,107178.42,377.28265
2025-05-28 20:30:00+00:00,107178.42,107403.82,107090.9,107318.18,141.19226
2025-05-28 21:00:00+00:00,107318.19,107425.5,107185.9,107381.94,137.22812
2025-05-28 21:30:00+00:00,107381.93,107575.56,107381.93,107495.74,169.89783
2025-05-28 22:00:00+00:00,107495.74,107495.74,107193.69,107234.97,153.75741
2025-05-28 22:30:00+00:00,107234.97,107454.54,107150.0,107400.73,142.79506
2025-05-28 23:00:00+00:00,107400.73,108028.0,107400.73,107956.55,451.48722
2025-05-28 23:30:00+00:00,107956.55,108043.95,107710.68,107781.78,264.80014
2025-05-29 00:00:00+00:00,107781.78,108020.01,107421.12,108010.0,381.10665
2025-05-29 00:30:00+00:00,108010.0,108297.87,107776.45,108285.32,351.03945
2025-05-29 01:00:00+00:00,108285.31,108300.0,107883.45,107919.0,411.96502
2025-05-29 01:30:00+00:00,107918.99,108347.78,107812.85,108156.23,565.99127
2025-05-29 02:00:00+00:00,108156.23,108227.28,107931.15,108079.14,245.52274
2025-05-29 02:30:00+00:00,108079.15,108484.61,108004.21,108426.94,444.94017
2025-05-29 03:00:00+00:00,108426.93,108430.76,108154.26,108175.91,259.59107
2025-05-29 03:30:00+00:00,108175.9,108214.68,107955.47,108044.88,351.88972
2025-05-29 04:00:00+00:00,108044.87,108106.94,107676.36,107867.41,235.93634
2025-05-29 04:30:00+00:00,107867.4,107894.11,106948.01,107564.44,913.24893
2025-05-29 05:00:00+00:00,107564.44,107681.82,107492.36,107615.2,212.12308
2025-05-29 05:30:00+00:00,107615.2,107765.95,107600.96,107681.81,172.83015
2025-05-29 06:00:00+00:00,107681.81,107942.12,107643.18,107936.05,157.73601
2025-05-29 06:30:00+00:00,107936.06,107945.47,107751.78,107915.46,174.39372
2025-05-29 07:00:00+00:00,107915.46,108012.79,107752.54,107984.78,162.99639
2025-05-29 07:30:00+00:00,107984.78,107999.5,107804.41,107880.72,257.81942
2025-05-29 08:00:00+00:00,107880.73,108231.46,107681.81,108185.43,376.22348
2025-05-29 08:30:00+00:00,108185.43,108553.62,108122.4,108492.49,346.91622
2025-05-29 09:00:00+00:00,108492.5,108637.01,108320.0,108459.99,320.1154
2025-05-29 09:30:00+00:00,108459.99,108590.91,108348.15,108520.01,231.56527
2025-05-29 10:00:00+00:00,108520.01,108595.75,108381.76,108434.78,317.49739
2025-05-29 10:30:00+00:00,108434.78,108857.15,108411.58,108746.01,448.77571
2025-05-29 11:00:00+00:00,108746.01,108891.91,108738.24,108778.0,230.49124
2025-05-29 11:30:00+00:00,108778.0,108869.32,108666.09,108779.84,253.72497
2025-05-29 12:00:00+00:00,108779.83,108792.39,108525.91,108683.17,303.27724
2025-05-29 12:30:00+00:00,108683.18,108797.25,108375.71,108434.78,331.94346
2025-05-29 13:00:00+00:00,108434.78,108590.88,108185.92,108300.0,367.5936
2025-05-29 13:30:00+00:00,108300.0,108354.38,107430.56,107601.08,1109.40236
2025-05-29 14:00:00+00:00,107601.08,107775.36,106939.0,107045.56,859.04824
2025-05-29 14:30:00+00:00,107045.57,107835.33,106474.0,107622.54,1342.96921
2025-05-29 15:00:00+00:00,107622.53,107737.7,107401.25,107503.33,357.45304
2025-05-29 15:30:00+00:00,107503.32,107592.71,106955.91,107019.89,499.18752
2025-05-29 16:00:00+00:00,107019.9,107168.23,106641.59,106865.75,617.49721
2025-05-29 16:30:00+00:00,106865.75,107067.87,106570.99,106724.42,526.20715
2025-05-29 17:00:00+00:00,106724.42,106889.39,106557.76,106607.14,414.25595
2025-05-29 17:30:00+00:00,106607.14,106817.14,106117.51,106303.6,930.0461
2025-05-29 18:00:00+00:00,106303.6,106599.98,106181.45,106352.34,458.86926
2025-05-29 18:30:00+00:00,106352.34,106617.77,105804.87,105837.13,597.24796
2025-05-29 19:00:00+00:00,105837.14,106062.01,105639.3,105965.57,593.83552
2025-05-29 19:30:00+00:00,105965.57,106090.45,105647.13,105731.74,544.33937
2025-05-29 20:00:00+00:00,105731.74,106202.77,105729.02,106144.51,408.41371
2025-05-29 20:30:00+00:00,106144.51,106221.91,105920.0,106180.0,180.49407
2025-05-29 21:00:00+00:00,106180.0,106442.03,106099.41,106155.71,195.88856
2025-05-29 21:30:00+00:00,106155.71,106470.69,106155.7,106443.01,127.51759
2025-05-29 22:00:00+00:00,106443.02,106460.0,106142.85,106180.02,187.95957
2025-05-29 22:30:00+00:00,106180.02,106225.78,105906.65,105929.07,203.62204
2025-05-29 23:00:00+00:00,105929.08,106078.47,105671.73,105748.6,339.52203
2025-05-29 23:30:00+00:00,105748.61,105882.61,105322.86,105589.75,513.67059
2025-05-30 00:00:00+00:00,105589.75,106214.93,105560.56,106062.85,515.30069
2025-05-30 00:30:00+00:00,106062.86,106095.24,104600.5,104939.99,1320.55773
2025-05-30 01:00:00+00:00,104940.0,105753.95,104940.0,105731.72,849.95133
2025-05-30 01:30:00+00:00,105731.72,105925.92,105581.24,105666.66,328.64821
2025-05-30 02:00:00+00:00,105666.67,106108.95,105650.0,105980.01,334.86898
2025-05-30 02:30:00+00:00,105980.01,106172.3,105932.58,106000.0,432.95103
2025-05-30 03:00:00+00:00,106000.01,106158.22,105913.35,106152.66,333.5281
2025-05-30 03:30:00+00:00,106152.66,106193.58,105953.68,106024.33,275.14377
2025-05-30 04:00:00+00:00,106024.33,106075.48,105923.11,105995.1,417.64359
2025-05-30 04:30:00+00:00,105995.1,106136.0,105904.76,106112.08,159.95552
2025-05-30 05:00:00+00:00,106112.08,106211.76,106068.36,106186.33,226.29078
2025-05-30 05:30:00+00:00,106186.32,106313.12,106018.79,106083.42,194.34304
2025-05-30 06:00:00+00:00,106083.43,106135.17,105903.0,105949.49,485.17957
2025-05-30 06:30:00+00:00,105949.49,106030.64,105535.07,105711.77,597.98865
2025-05-30 07:00:00+00:00,105711.77,105850.0,105420.07,105616.19,451.60336
2025-05-30 07:30:00+00:00,105616.19,105616.19,104727.72,105028.02,1654.15042
2025-05-30 08:00:00+00:00,105028.03,105250.87,104841.42,105226.05,574.31312
2025-05-30 08:30:00+00:00,105226.05,105367.31,105125.78,105177.33,341.1351
2025-05-30 09:00:00+00:00,105177.34,105361.72,105072.16,105263.76,300.4067
2025-05-30 09:30:00+00:00,105263.77,105666.67,104606.01,105623.04,880.91978
2025-05-30 10:00:00+00:00,105623.04,105746.9,105285.71,105688.87,459.79113
2025-05-30 10:30:00+00:00,105688.88,105938.44,105626.06,105925.06,386.08403
2025-05-30 11:00:00+00:00,105925.05,105981.75,105720.56,105773.52,258.31666
2025-05-30 11:30:00+00:00,105773.51,105963.27,105700.0,105880.51,262.61526
2025-05-30 12:00:00+00:00,105880.5,105975.8,105153.84,105551.04,649.52924
2025-05-30 12:30:00+00:00,105551.04,106000.0,105508.78,105684.96,519.28282
2025-05-30 13:00:00+00:00,105684.95,105898.88,105366.14,105633.7,438.33111
2025-05-30 13:30:00+00:00,105633.71,105979.35,105425.52,105495.59,517.81445
2025-05-30 14:00:00+00:00,105495.6,105837.57,105047.61,105205.0,710.21879
2025-05-30 14:30:00+00:00,105205.0,105646.24,105166.47,105346.33,499.17459
2025-05-30 15:00:00+00:00,105346.34,105824.0,105291.12,105749.96,507.5683
2025-05-30 15:30:00+00:00,105749.96,105831.0,105477.77,105543.0,334.43806
2025-05-30 16:00:00+00:00,105543.0,105560.98,104655.0,104685.85,478.12302
2025-05-30 16:30:00+00:00,104685.85,104714.25,103706.71,103898.75,2098.11778
2025-05-30 17:00:00+00:00,103898.75,104232.32,103836.03,103993.59,754.1893
2025-05-30 17:30:00+00:00,103993.58,104292.69,103920.0,104183.15,341.91964
2025-05-30 18:00:00+00:00,104183.15,104809.53,104065.08,104723.47,532.99185
2025-05-30 18:30:00+00:00,104723.46,104914.02,104600.0,104891.99,306.08906
2025-05-30 19:00:00+00:00,104891.98,104988.97,104680.0,104809.53,342.36896
2025-05-30 19:30:00+00:00,104809.52,104809.52,104484.86,104640.5,349.59226
2025-05-30 20:00:00+00:00,104640.49,104657.08,104398.93,104443.21,238.32239
2025-05-30 20:30:00+00:00,104443.2,104846.13,104401.98,104580.0,162.04951
2025-05-30 21:00:00+00:00,104579.99,104878.05,104579.99,104807.37,132.8323
2025-05-30 21:30:00+00:00,104807.37,104866.76,104553.7,104631.59,155.90086
2025-05-30 22:00:00+00:00,104631.6,104804.32,104476.19,104476.2,274.44907
2025-05-30 22:30:00+00:00,104476.2,104501.51,103966.32,103966.33,384.36941
2025-05-30 23:00:00+00:00,103966.32,104260.0,103686.63,103855.04,501.3421
2025-05-30 23:30:00+00:00,103855.05,104142.83,103621.0,103985.48,435.79657
2025-05-31 00:00:00+00:00,103985.47,104184.5,103550.0,103796.94,595.90202
2025-05-31 00:30:00+00:00,103796.93,104292.69,103796.93,103957.33,335.20249
2025-05-31 01:00:00+00:00,103957.33,104195.13,103733.33,103851.78,288.88634
2025-05-31 01:30:00+00:00,103851.78,103980.0,103269.87,103476.61,752.99413
2025-05-31 02:00:00+00:00,103476.6,103852.18,103280.23,103677.61,291.6974
2025-05-31 02:30:00+00:00,103677.61,103677.61,103102.59,103189.83,332.83598
2025-05-31 03:00:00+00:00,103189.83,103486.66,103068.55,103482.12,357.42659
2025-05-31 03:30:00+00:00,103482.12,103692.3,103270.57,103684.01,291.3811
2025-05-31 04:00:00+00:00,103684.0,103800.0,103487.99,103776.16,223.86373
2025-05-31 04:30:00+00:00,103776.16,103820.68,103726.01,103812.0,138.56284
2025-05-31 05:00:00+00:00,103812.0,103911.1,103608.5,103668.24,254.25927
2025-05-31 05:30:00+00:00,103668.25,103745.46,103519.74,103538.94,205.59318
2025-05-31 06:00:00+00:00,103538.93,103704.9,103530.64,103704.9,124.31448
2025-05-31 06:30:00+00:00,103704.9,103903.54,103660.47,103862.52,150.91257
2025-05-31 07:00:00+00:00,103862.52,103862.52,103633.35,103694.44,167.50024
2025-05-31 07:30:00+00:00,103694.44,103826.28,103668.17,103747.02,159.76487
2025-05-31 08:00:00+00:00,103747.03,103809.51,103513.84,103700.0,155.09902
2025-05-31 08:30:00+00:00,103700.01,103755.9,103524.12,103648.32,144.95898
2025-05-31 09:00:00+00:00,103648.32,103737.49,103483.17,103496.8,154.00788
2025-05-31 09:30:00+00:00,103496.8,103571.43,103482.55,103538.01,142.0971
2025-05-31 10:00:00+00:00,103538.02,103599.36,103339.54,103403.66,254.8599
2025-05-31 10:30:00+00:00,103403.65,103434.87,103285.71,103410.0,131.19929
2025-05-31 11:00:00+00:00,103410.01,103523.81,103311.32,103480.98,216.85083
2025-05-31 11:30:00+00:00,103480.97,103511.5,103433.32,103498.18,262.95515
2025-05-31 12:00:00+00:00,103498.17,103927.99,103480.11,103783.01,496.28724
2025-05-31 12:30:00+00:00,103783.01,104033.96,103735.84,104033.96,232.41432
2025-05-31 13:00:00+00:00,104033.95,104196.0,103978.0,104104.59,433.79464
2025-05-31 13:30:00+00:00,104104.58,104200.0,104000.0,104117.3,190.24064
2025-05-31 14:00:00+00:00,104117.31,104469.23,104117.3,104299.99,466.17757
2025-05-31 14:30:00+00:00,104300.0,104583.48,104288.06,104573.92,329.10156
2025-05-31 15:00:00+00:00,104573.91,104784.07,104465.62,104773.48,311.00147
2025-05-31 15:30:00+00:00,104773.48,104846.15,104443.39,104556.08,403.29897
2025-05-31 16:00:00+00:00,104556.08,104744.5,104400.0,104679.91,274.20779
2025-05-31 16:30:00+00:00,104679.91,104780.49,104407.56,104490.57,220.8991
2025-05-31 17:00:00+00:00,104490.56,104619.05,104404.02,104475.23,166.38653
2025-05-31 17:30:00+00:00,104475.24,104506.0,104261.39,104349.06,177.07005
2025-05-31 18:00:00+00:00,104349.06,104619.05,104349.05,104530.2,92.83978
2025-05-31 18:30:00+00:00,104530.2,104548.14,104388.26,104487.81,72.86112
2025-05-31 19:00:00+00:00,104487.81,104731.69,104487.8,104693.82,151.6199
2025-05-31 19:30:00+00:00,104693.81,104750.0,104654.51,104698.02,81.85416
2025-05-31 20:00:00+00:00,104698.03,104714.29,104533.54,104675.71,80.65223
2025-05-31 20:30:00+00:00,104675.71,104807.94,104672.52,104781.83,69.40118
2025-05-31 21:00:00+00:00,104781.84,104879.21,104645.73,104786.12,178.71818
2025-05-31 21:30:00+00:00,104786.12,104884.16,104731.7,104863.16,138.54398
2025-05-31 22:00:00+00:00,104863.16,104900.0,104737.83,104737.84,127.95979
2025-05-31 22:30:00+00:00,104737.84,104756.96,104603.08,104625.8,100.14712
2025-05-31 23:00:00+00:00,104625.79,104840.0,104473.2,104646.68,263.82317
2025-05-31 23:30:00+00:00,104646.69,104685.87,104584.99,104591.88,96.93335
2025-06-01 00:00:00+00:00,104591.88,104647.11,104370.26,104380.96,186.81964
2025-06-01 00:30:00+00:00,104380.95,104480.0,104320.02,104446.49,106.96331
2025-06-01 01:00:00+00:00,104446.49,104505.58,104311.12,104382.54,148.24231
2025-06-01 01:30:00+00:00,104382.54,104396.23,103991.37,104126.07,317.89036
2025-06-01 02:00:00+00:00,104126.08,104200.07,103924.52,104164.58,180.15009
2025-06-01 02:30:00+00:00,104164.58,104324.21,104164.58,104195.12,133.19729
2025-06-01 03:00:00+00:00,104195.13,104235.77,103971.7,104137.32,138.54166
2025-06-01 03:30:00+00:00,104137.32,104464.1,104137.32,104381.03,120.713
2025-06-01 04:00:00+00:00,104381.03,104522.72,104360.9,104512.53,133.43074
2025-06-01 04:30:00+00:00,104512.54,104729.99,104512.53,104633.16,139.18792
2025-06-01 05:00:00+00:00,104633.16,104714.29,104571.43,104572.97,146.14859
2025-06-01 05:30:00+00:00,104572.97,104630.63,104450.0,104536.57,67.91224
2025-06-01 06:00:00+00:00,104536.57,104536.58,104195.12,104323.5,165.19741
2025-06-01 06:30:00+00:00,104323.5,104383.99,104224.29,104258.93,92.06366
2025-06-01 07:00:00+00:00,104258.93,104370.38,104202.48,104341.46,88.6393
2025-06-01 07:30:00+00:00,104341.47,104349.06,104222.9,104275.95,102.6825
2025-06-01 08:00:00+00:00,104275.95,104333.34,104220.7,104291.42,149.48311
2025-06-01 08:30:00+00:00,104291.42,104386.6,104261.82,104386.6,97.86525
2025-06-01 09:00:00+00:00,104386.6,104459.07,104000.0,104032.55,289.26877
2025-06-01 09:30:00+00:00,104032.55,104032.55,103752.49,103934.34,390.35029
2025-06-01 10:00:00+00:00,103934.35,104040.52,103857.14,103928.83,162.00296
2025-06-01 10:30:00+00:00,103928.83,103952.02,103773.69,103930.99,140.12757
2025-06-01 11:00:00+00:00,103930.98,104060.47,103845.46,104058.48,102.20442
2025-06-01 11:30:00+00:00,104058.48,104152.24,104000.0,104082.68,184.27011
2025-06-01 12:00:00+00:00,104082.67,104190.48,104003.81,104048.79,170.56814
2025-06-01 12:30:00+00:00,104048.79,104054.33,103783.01,103956.26,183.51261
2025-06-01 13:00:00+00:00,103956.25,104356.7,103951.61,104189.58,170.82132
2025-06-01 13:30:00+00:00,104189.58,104424.64,104173.05,104259.2,152.32484
2025-06-01 14:00:00+00:00,104259.19,104714.29,104259.19,104670.17,414.51589
2025-06-01 14:30:00+00:00,104670.18,104773.59,104564.71,104599.7,368.1783
2025-06-01 15:00:00+00:00,104599.7,104800.0,104502.99,104773.58,209.85495
2025-06-01 15:30:00+00:00,104773.58,104809.53,104650.44,104715.1,199.20623
2025-06-01 16:00:00+00:00,104715.1,105299.21,104659.47,105155.41,801.17297
2025-06-01 16:30:00+00:00,105155.41,105240.0,105002.0,105038.8,373.67743
2025-06-01 17:00:00+00:00,105038.8,105190.47,104986.2,105092.04,176.00212
2025-06-01 17:30:00+00:00,105092.04,105192.99,105005.0,105066.33,143.00307
2025-06-01 18:00:00+00:00,105066.34,105066.34,104692.55,104721.92,193.63874
2025-06-01 18:30:00+00:00,104721.91,104945.2,104319.79,104900.01,381.89866
2025-06-01 19:00:00+00:00,104900.01,105052.67,104805.44,105019.03,205.12838
2025-06-01 19:30:00+00:00,105019.04,105156.73,104992.65,105121.94,156.46847
2025-06-01 20:00:00+00:00,105121.95,105170.74,104926.82,105160.06,121.61349
2025-06-01 20:30:00+00:00,105160.05,105300.0,104893.72,104948.91,203.07992
2025-06-01 21:00:00+00:00,104948.91,105165.88,104926.82,105157.57,162.5561
2025-06-01 21:30:00+00:00,105157.56,105504.67,105157.56,105496.54,252.03006
2025-06-01 22:00:00+00:00,105496.54,105737.84,105458.83,105476.19,327.92916
2025-06-01 22:30:00+00:00,105476.19,105560.96,105414.63,105512.18,146.15147
2025-06-01 23:00:00+00:00,105512.17,105866.91,105466.39,105697.06,277.51528
2025-06-01 23:30:00+00:00,105697.06,105795.41,105588.23,105642.93,135.49996
2025-06-02 00:00:00+00:00,105642.93,105735.42,105404.31,105476.19,298.72035
2025-06-02 00:30:00+00:00,105476.2,105577.35,105420.53,105427.48,133.71769
2025-06-02 01:00:00+00:00,105427.48,105658.38,105427.48,105469.0,192.76742
2025-06-02 01:30:00+00:00,105469.0,105469.01,105349.63,105388.59,175.36702
2025-06-02 02:00:00+00:00,105388.58,105414.64,105135.26,105274.95,264.21399
2025-06-02 02:30:00+00:00,105274.95,105347.77,105019.05,105026.98,236.01902
2025-06-02 03:00:00+00:00,105026.97,105055.1,104571.42,104819.98,379.18463
2025-06-02 03:30:00+00:00,104819.98,104999.99,104811.87,104829.27,207.58501
2025-06-02 04:00:00+00:00,104829.27,104997.06,104734.09,104918.36,123.31371
2025-06-02 04:30:00+00:00,104918.36,104977.59,104700.03,104765.48,139.29426
2025-06-02 05:00:00+00:00,104765.48,104918.04,104684.99,104801.48,113.09973
2025-06-02 05:30:00+00:00,104801.47,104833.8,104610.13,104833.79,131.76024
2025-06-02 06:00:00+00:00,104833.79,104975.61,104732.38,104947.52,174.11626
2025-06-02 06:30:00+00:00,104947.52,105266.87,104892.28,105162.38,296.46408
2025-06-02 07:00:00+00:00,105162.39,105405.39,105162.38,105273.18,183.76779
2025-06-02 07:30:00+00:00,105273.18,105438.87,105189.32,105387.67,162.81177
2025-06-02 08:00:00+00:00,105387.67,105935.63,105356.57,105811.13,339.53039
2025-06-02 08:30:00+00:00,105811.14,105895.26,105241.18,105328.43,365.63354
2025-06-02 09:00:00+00:00,105328.43,105335.99,104714.28,104731.7,657.41864
2025-06-02 09:30:00+00:00,104731.7,104904.31,104483.64,104585.36,341.51766
2025-06-02 10:00:00+00:00,104585.37,104660.0,104304.82,104376.07,388.57949
2025-06-02 10:30:00+00:00,104376.08,104449.98,104254.71,104370.85,315.60515
2025-06-02 11:00:00+00:00,104370.85,104487.82,104200.01,104271.99,267.19663
2025-06-02 11:30:00+00:00,104271.99,104333.33,103941.0,104047.64,458.42827
2025-06-02 12:00:00+00:00,104047.63,104114.49,103862.5,104059.37,407.64049
2025-06-02 12:30:00+00:00,104059.37,104281.98,104030.21,104200.32,288.55178
2025-06-02 13:00:00+00:00,104200.32,104260.0,103857.14,104020.0,273.77744
2025-06-02 13:30:00+00:00,104020.0,104570.57,103700.0,103800.0,779.88411
2025-06-02 14:00:00+00:00,103799.99,104531.25,103659.88,104453.42,672.95161
2025-06-02 14:30:00+00:00,104453.42,104679.25,103971.69,104176.62,454.69357
2025-06-02 15:00:00+00:00,104176.61,104565.32,103905.1,104330.49,342.79387
2025-06-02 15:30:00+00:00,104330.5,104523.81,104227.89,104438.79,237.25223
2025-06-02 16:00:00+00:00,104438.79,104450.01,104034.68,104094.99,269.2584
2025-06-02 16:30:00+00:00,104094.99,104365.06,104030.01,104286.06,231.76544
2025-06-02 17:00:00+00:00,104286.06,104490.57,104095.23,104411.36,211.34827
2025-06-02 17:30:00+00:00,104411.37,104473.71,104160.37,104399.89,161.26554
2025-06-02 18:00:00+00:00,104399.89,104731.95,104338.93,104606.1,176.33484
2025-06-02 18:30:00+00:00,104606.1,104620.0,104200.0,104361.54,191.21517
2025-06-02 19:00:00+00:00,104361.54,104510.96,104246.57,104393.94,128.5976
2025-06-02 19:30:00+00:00,104393.94,104458.28,104050.96,104425.63,211.2639
2025-06-02 20:00:00+00:00,104425.64,104995.93,104425.64,104833.82,300.72729
2025-06-02 20:30:00+00:00,104833.83,104904.77,104671.81,104878.62,140.24927
2025-06-02 21:00:00+00:00,104878.61,105096.66,104752.04,104792.61,176.18529
2025-06-02 21:30:00+00:00,104792.61,104942.04,104575.37,104942.0,127.39482
2025-06-02 22:00:00+00:00,104941.99,105800.0,104941.99,105750.52,523.5057
2025-06-02 22:30:00+00:00,105750.52,105771.76,105472.01,105695.49,260.51453
2025-06-02 23:00:00+00:00,105695.5,105915.89,105575.47,105860.2,347.46954
2025-06-02 23:30:00+00:00,105860.2,105931.44,105725.6,105857.99,193.23469
